,Year,Month,Day,Hour,Temp,Dew,Hum,Pres,File,Zone Name,Name,Area,u-Value (Roof),Heat Capacity,Winter Typical:Heat Flow
206,1986,1,13,15,2.8,1.2,89,95200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-4812.0
207,1986,1,13,16,3.3,1.7,89,95200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-4700.0
208,1986,1,13,17,3.4,1.5,87,95300,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-4590.0
209,1986,1,13,18,2.7,1.5,92,95400,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-4540.0
210,1986,1,13,19,2.8,1.6,92,95400,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-4504.0
211,1986,1,13,20,2.9,1.9,93,95400,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-2780.0
212,1986,1,13,21,3.6,2.3,91,95400,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-183.1
213,1986,1,13,22,4.3,3.2,93,95400,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,167.2
214,1986,1,13,23,4.1,2.6,90,95400,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,476.2
215,1986,1,13,24,4.7,2.6,86,95400,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,719.5
216,1986,1,14,1,4.9,2.4,84,95300,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,766.0
217,1986,1,14,2,5.3,2.1,80,95300,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,808.0
218,1986,1,14,3,5.0,2.9,86,95200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,911.0
219,1986,1,14,4,4.7,2.7,87,95200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,1084.0
220,1986,1,14,5,4.7,3.0,89,95100,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,1176.0
221,1986,1,14,6,5.2,2.0,80,95000,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,1272.0
222,1986,1,14,7,5.5,2.5,81,94900,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,1305.0
223,1986,1,14,8,5.8,2.8,81,94900,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,1336.0
224,1986,1,14,9,6.3,2.6,77,94800,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,1157.0
225,1986,1,14,10,6.4,2.6,77,94800,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,605.0
226,1986,1,14,11,7.3,3.0,74,94700,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-80.06
227,1986,1,14,12,8.3,3.2,70,94500,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-1181.0
228,1986,1,14,13,8.9,3.2,67,94400,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-1226.0
229,1986,1,14,14,9.3,1.6,59,94200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-807.0
230,1986,1,14,15,9.4,2.8,63,94100,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-876.0
231,1986,1,14,16,9.5,2.9,63,93900,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-183.9
232,1986,1,14,17,9.4,2.3,61,94000,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,266.5
233,1986,1,14,18,8.5,3.4,70,93900,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,485.5
234,1986,1,14,19,6.5,3.4,80,94000,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,680.0
235,1986,1,14,20,4.5,3.3,92,94000,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,854.5
236,1986,1,14,21,5.4,3.4,87,93900,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,929.5
237,1986,1,14,22,3.5,2.4,92,94000,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,1025.0
238,1986,1,14,23,3.3,1.7,89,94000,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,1232.0
239,1986,1,14,24,0.8,0.3,96,94200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,1266.0
240,1986,1,15,1,1.7,-0.9,82,94200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,1351.0
241,1986,1,15,2,1.6,-0.6,85,94300,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,1363.0
242,1986,1,15,3,1.6,-1.0,82,94300,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,1367.0
243,1986,1,15,4,1.6,-1.9,76,94300,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,1364.0
244,1986,1,15,5,1.4,-1.1,83,94200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,1356.0
245,1986,1,15,6,2.4,-1.7,73,94200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,1333.0
246,1986,1,15,7,1.2,-0.7,87,94200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,1317.0
247,1986,1,15,8,2.7,-1.7,72,94100,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,1293.0
248,1986,1,15,9,3.0,-2.0,68,94100,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,1178.0
249,1986,1,15,10,2.8,-1.3,73,94100,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,991.5
250,1986,1,15,11,3.2,-1.6,70,94200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,610.0
251,1986,1,15,12,3.2,-1.6,70,94200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,686.5
252,1986,1,15,13,2.7,-0.3,80,94200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,587.5
253,1986,1,15,14,3.1,-0.3,78,94200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,262.8
254,1986,1,15,15,3.6,-1.3,69,94200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,309.8
255,1986,1,15,16,3.4,-1.6,69,94300,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,367.8
256,1986,1,15,17,3.4,-1.7,68,94300,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,802.5
257,1986,1,15,18,3.0,-1.3,72,94300,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,943.0
258,1986,1,15,19,3.0,-1.1,74,94300,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,962.0
259,1986,1,15,20,2.6,-0.9,77,94400,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,959.0
260,1986,1,15,21,2.3,-0.4,82,94400,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,959.0
261,1986,1,15,22,2.3,0.1,85,94600,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,951.0
262,1986,1,15,23,1.8,0.1,88,94600,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,942.0
263,1986,1,15,24,1.2,0.2,93,94600,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,934.0
264,1986,1,16,1,0.1,-0.5,95,94700,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,928.0
265,1986,1,16,2,0.1,-0.4,96,94700,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,918.5
266,1986,1,16,3,-0.7,-1.2,96,94800,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,906.0
267,1986,1,16,4,-1.2,-2.0,94,95000,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,894.0
268,1986,1,16,5,-2.3,-2.8,96,95000,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,889.0
269,1986,1,16,6,-2.0,-2.9,93,95100,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,868.5
270,1986,1,16,7,-2.2,-3.0,94,95100,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,838.5
271,1986,1,16,8,-1.7,-3.0,90,95200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,811.5
272,1986,1,16,9,-1.4,-2.6,90,95200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-4944.0
273,1986,1,16,10,-0.8,-2.2,89,95200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-6064.0
274,1986,1,16,11,-0.3,-1.7,89,95200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-6504.0
275,1986,1,16,12,0.1,-1.4,88,95200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-7364.0
276,1986,1,16,13,1.3,-2.0,77,95100,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-6970.0
277,1986,1,16,14,1.2,-1.6,80,95100,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-6756.0
278,1986,1,16,15,0.5,0.0,96,95100,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-6304.0
279,1986,1,16,16,0.5,-1.6,85,95100,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-6080.0
280,1986,1,16,17,0.5,-1.7,84,95200,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-5904.0
281,1986,1,16,18,0.2,-1.9,84,95300,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-5804.0
282,1986,1,16,19,-0.8,-1.3,96,95300,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-5720.0
283,1986,1,16,20,-1.1,-1.1,100,95400,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-3600.0
284,1986,1,16,21,-0.9,-1.7,94,95500,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-417.8
285,1986,1,16,22,-1.1,-1.8,94,95500,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-54.16
286,1986,1,16,23,-1.7,-2.0,98,95600,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,259.5
287,1986,1,16,24,-1.3,-2.3,92,95700,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,431.2
288,1986,1,17,1,-2.0,-3.9,85,95600,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,558.0
289,1986,1,17,2,-2.1,-2.8,94,95600,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,646.0
290,1986,1,17,3,-2.0,-3.2,90,95700,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,708.0
291,1986,1,17,4,-2.0,-4.2,83,95700,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,752.5
292,1986,1,17,5,-2.1,-4.4,82,95700,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,784.5
293,1986,1,17,6,-2.5,-4.1,87,95700,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,813.5
294,1986,1,17,7,-2.4,-5.0,80,95800,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,830.5
295,1986,1,17,8,-2.2,-4.1,85,95800,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,838.5
296,1986,1,17,9,-2.2,-4.3,84,95800,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-4424.0
297,1986,1,17,10,-2.2,-4.6,82,95800,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-5268.0
298,1986,1,17,11,-2.0,-4.4,82,95800,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-5530.0
299,1986,1,17,12,-1.4,-4.5,77,95800,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-5704.0
300,1986,1,17,13,-1.4,-3.9,81,95700,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-5776.0
301,1986,1,17,14,-1.4,-3.6,83,95700,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-5756.0
302,1986,1,17,15,-1.4,-3.1,87,95800,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-5664.0
303,1986,1,17,16,-2.1,-2.6,96,95900,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-5516.0
304,1986,1,17,17,-2.1,-2.6,96,95900,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-5376.0
305,1986,1,17,18,-2.0,-2.5,96,96000,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-5308.0
306,1986,1,17,19,-2.2,-2.8,95,96100,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-5264.0
307,1986,1,17,20,-2.1,-2.7,95,96300,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-3282.0
308,1986,1,17,21,-1.9,-2.9,92,96400,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,-279.8
309,1986,1,17,22,-4.2,-5.0,93,96500,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,224.1
310,1986,1,17,23,-4.9,-5.5,95,96600,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,549.5
311,1986,1,17,24,-4.4,-5.0,95,96600,Shape1_2018,Office:3,Office:3:Roof:6,548.0,0.151,548685.4,718.5
312,1986,1,5,1,-5.4,-7.7,82,95700,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,597.5
313,1986,1,5,2,-6.9,-8.4,88,95700,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,725.0
314,1986,1,5,3,-6.6,-7.9,89,95700,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,806.0
315,1986,1,5,4,-8.2,-10.7,80,95600,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,864.5
316,1986,1,5,5,-7.9,-10.2,82,95600,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,899.5
317,1986,1,5,6,-8.2,-10.6,81,95500,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,913.5
318,1986,1,5,7,-8.2,-10.7,80,95400,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,917.5
319,1986,1,5,8,-8.4,-11.0,79,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-3466.0
320,1986,1,5,9,-6.7,-9.7,77,95200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-4320.0
321,1986,1,5,10,-5.3,-9.2,71,95100,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-5096.0
322,1986,1,5,11,-3.8,-8.9,64,94900,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-6092.0
323,1986,1,5,12,-1.7,-8.2,57,94800,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-6670.0
324,1986,1,5,13,-0.6,-9.1,48,94600,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-6684.0
325,1986,1,5,14,-0.4,-7.3,56,94300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-6464.0
326,1986,1,5,15,0.2,-8.3,49,94200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-6108.0
327,1986,1,5,16,-1.4,-7.5,59,94200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-5480.0
328,1986,1,5,17,-2.5,-8.0,62,94100,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-5010.0
329,1986,1,5,18,-2.4,-8.5,59,94100,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-4764.0
330,1986,1,5,19,-2.4,-8.6,59,94000,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-4600.0
331,1986,1,5,20,-4.2,-7.5,75,94100,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-2546.0
332,1986,1,5,21,-2.9,-7.2,69,94200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-842.0
333,1986,1,5,22,-2.7,-6.8,70,94200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-399.0
334,1986,1,5,23,-2.9,-6.5,74,94200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-63.03
335,1986,1,5,24,-2.9,-5.5,80,94200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,181.6
336,1986,1,6,1,-2.7,-4.9,83,94100,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,459.8
337,1986,1,6,2,-2.6,-4.9,82,94100,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,617.5
338,1986,1,6,3,-2.7,-5.1,82,94100,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,749.0
339,1986,1,6,4,-2.1,-5.4,76,94100,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,879.5
340,1986,1,6,5,-2.8,-5.5,80,94200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,958.0
341,1986,1,6,6,-2.6,-5.4,79,94100,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,997.0
342,1986,1,6,7,-2.8,-5.2,82,94200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,1019.5
343,1986,1,6,8,-2.4,-5.0,80,94200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-3144.0
344,1986,1,6,9,-1.4,-3.7,82,94100,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-3872.0
345,1986,1,6,10,-0.4,-3.6,77,94300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-4160.0
346,1986,1,6,11,-0.8,-1.9,91,94400,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-4390.0
347,1986,1,6,12,-0.3,-0.8,96,94400,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-4544.0
348,1986,1,6,13,-0.1,-0.6,96,94400,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-4604.0
349,1986,1,6,14,0.6,0.1,96,94500,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-4580.0
350,1986,1,6,15,1.3,0.1,92,94500,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-4484.0
351,1986,1,6,16,1.7,-1.1,81,94600,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-4350.0
352,1986,1,6,17,0.8,-0.7,89,94700,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-4220.0
353,1986,1,6,18,0.6,-1.2,87,94700,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-4140.0
354,1986,1,6,19,0.1,-3.5,74,94800,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-4076.0
355,1986,1,6,20,0.3,-3.6,73,94900,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-2110.0
356,1986,1,6,21,0.5,-2.7,77,94900,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-471.0
357,1986,1,6,22,0.4,-2.3,80,95000,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-56.12
358,1986,1,6,23,0.2,-2.0,84,95000,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,251.5
359,1986,1,6,24,-0.4,-1.9,88,95100,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,516.0
360,1986,1,7,1,-0.5,-1.9,89,95100,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,728.0
361,1986,1,7,2,-0.3,-2.2,85,95100,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,876.0
362,1986,1,7,3,-0.1,-1.4,90,95200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,1027.0
363,1986,1,7,4,-1.5,-3.9,82,95200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,1137.0
364,1986,1,7,5,-1.0,-2.9,85,95200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,1187.0
365,1986,1,7,6,-0.6,-2.8,83,95200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,1203.0
366,1986,1,7,7,-1.2,-4.0,79,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,1216.0
367,1986,1,7,8,-0.8,-3.1,83,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,1217.0
368,1986,1,7,9,-1.4,-3.7,82,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,1022.0
369,1986,1,7,10,0.0,-3.3,76,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,428.8
370,1986,1,7,11,0.4,-3.3,74,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,115.75
371,1986,1,7,12,0.8,-3.6,70,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,118.9
372,1986,1,7,13,1.2,-2.9,72,95200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,15.17
373,1986,1,7,14,1.1,-3.8,67,95200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-221.1
374,1986,1,7,15,1.4,-3.9,65,95200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-279.8
375,1986,1,7,16,1.7,-4.5,61,95200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-57.03
376,1986,1,7,17,-2.0,-3.6,87,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,507.2
377,1986,1,7,18,-3.0,-4.0,92,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,772.5
378,1986,1,7,19,-3.4,-4.7,90,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,870.0
379,1986,1,7,20,-3.9,-5.1,90,95400,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,918.0
380,1986,1,7,21,-4.6,-5.4,93,95400,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,944.0
381,1986,1,7,22,-5.4,-6.7,89,95400,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,956.0
382,1986,1,7,23,-6.5,-7.9,89,95400,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,956.5
383,1986,1,7,24,-5.9,-7.6,86,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,940.5
384,1986,1,8,1,-7.4,-8.0,95,95400,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,924.0
385,1986,1,8,2,-8.2,-9.2,92,95400,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,909.0
386,1986,1,8,3,-9.1,-9.9,93,95400,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,886.5
387,1986,1,8,4,-9.4,-10.2,93,95400,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,851.5
388,1986,1,8,5,-7.1,-8.0,92,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,794.0
389,1986,1,8,6,-6.0,-7.1,91,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,724.5
390,1986,1,8,7,-5.6,-6.3,94,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,664.5
391,1986,1,8,8,-5.2,-5.9,94,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,616.0
392,1986,1,8,9,-5.4,-5.9,96,95400,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,535.5
393,1986,1,8,10,-5.0,-5.6,95,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,343.0
394,1986,1,8,11,-4.6,-5.4,93,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-17.8
395,1986,1,8,12,-4.6,-5.5,93,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-69.0
396,1986,1,8,13,-4.2,-5.6,89,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-396.2
397,1986,1,8,14,-4.2,-5.3,91,95200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-402.8
398,1986,1,8,15,-3.5,-5.9,81,95200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,-130.0
399,1986,1,8,16,-3.8,-5.8,84,95200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,44.56
400,1986,1,8,17,-3.6,-5.2,87,95200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,173.5
401,1986,1,8,18,-3.8,-4.9,91,95200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,226.2
402,1986,1,8,19,-3.8,-5.3,88,95200,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,251.0
403,1986,1,8,20,-4.1,-5.3,90,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,261.2
404,1986,1,8,21,-4.2,-5.4,90,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,260.5
405,1986,1,8,22,-4.2,-5.6,89,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,255.5
406,1986,1,8,23,-4.5,-5.5,92,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,250.5
407,1986,1,8,24,-4.7,-5.3,95,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,243.1
408,1986,1,9,1,-4.6,-5.5,93,95300,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,231.4
409,1986,1,9,2,-4.8,-5.7,93,95500,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,212.0
410,1986,1,9,3,-4.8,-5.7,93,95500,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,187.0
411,1986,1,9,4,-4.8,-5.7,93,95500,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,161.5
412,1986,1,9,5,-4.8,-5.7,93,95500,Shape1_2196,Office:3,Office:3:Roof:6,456.8,0.184,496267.3,132.9
